Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
268,0.5634,0.0031,0.0009,0.0044,0.0261,0.0156,0.0133,0.3628,0.0002,0.0102
269,0.9367,0.0458,0.0003,0.0064,0.0031,0.0006,0.0060,0.0004,0.0000,0.0007
270,0.3699,0.0041,0.0020,0.0288,0.0889,0.0737,0.0481,0.2885,0.0037,0.0923
271,0.5325,0.4007,0.0014,0.0565,0.0012,0.0006,0.0061,0.0003,0.0001,0.0008
272,0.6632,0.1834,0.0048,0.0713,0.0329,0.0064,0.0309,0.0028,0.0003,0.0040
273,0.3907,0.0110,0.0029,0.0281,0.1397,0.2444,0.0515,0.0835,0.0044,0.0438
274,0.1796,0.1209,0.0099,0.2812,0.0739,0.2117,0.0396,0.0031,0.0525,0.0277
275,0.5420,0.0048,0.0007,0.0487,0.0310,0.0141,0.0433,0.2719,0.0002,0.0432
276,0.8259,0.0348,0.0009,0.0061,0.0729,0.0126,0.0300,0.0096,0.0012,0.0061
277,0.4509,0.0094,0.0011,0.0352,0.1866,0.0979,0.0654,0.1137,0.0010,0.0388
278,0.9439,0.0478,0.0014,0.0013,0.0018,0.0004,0.0024,0.0004,0.0000,0.0004
279,0.3060,0.0732,0.0017,0.5694,0.0069,0.0083,0.0165,0.0062,0.0005,0.0114
280,0.7818,0.0093,0.0068,0.0014,0.0916,0.0765,0.0127,0.0166,0.0009,0.0023
281,0.1912,0.0046,0.0017,0.1454,0.2316,0.0478,0.0734,0.1385,0.0052,0.1606
282,0.9959,0.0018,0.0001,0.0001,0.0010,0.0001,0.0006,0.0003,0.0000,0.0001
283,0.9953,0.0016,0.0001,0.0001,0.0014,0.0001,0.0007,0.0005,0.0000,0.0002
284,0.4047,0.0055,0.0027,0.0317,0.0478,0.0313,0.0361,0.3849,0.0015,0.0539
285,0.7761,0.0040,0.0006,0.0052,0.0353,0.0044,0.0096,0.1575,0.0001,0.0072
286,0.2550,0.6485,0.0440,0.0269,0.0068,0.0071,0.0087,0.0006,0.0010,0.0013
287,0.1500,0.0113,0.0064,0.0550,0.3065,0.2254,0.0692,0.0476,0.0373,0.0913
288,0.9560,0.0033,0.0006,0.0015,0.0178,0.0012,0.0081,0.0078,0.0002,0.0036
289,0.7154,0.0093,0.0004,0.1225,0.0112,0.0051,0.0238,0.1000,0.0001,0.0121
290,0.9829,0.0129,0.0003,0.0007,0.0015,0.0002,0.0011,0.0002,0.0000,0.0002
291,0.9946,0.0019,0.0001,0.0004,0.0014,0.0003,0.0007,0.0004,0.0000,0.0002
292,0.9891,0.0026,0.0002,0.0006,0.0025,0.0004,0.0024,0.0015,0.0000,0.0005
293,0.0795,0.0168,0.2503,0.0069,0.0605,0.1326,0.0280,0.0122,0.3911,0.0219
294,0.8948,0.0115,0.0010,0.0082,0.0186,0.0049,0.0278,0.0263,0.0002,0.0066
295,0.5081,0.0060,0.0013,0.0163,0.1562,0.1049,0.0549,0.1206,0.0013,0.0303
296,0.2306,0.0597,0.0012,0.6639,0.0044,0.0198,0.0098,0.0034,0.0010,0.0061
297,0.9815,0.0101,0.0004,0.0008,0.0025,0.0006,0.0028,0.0007,0.0001,0.0004
298,0.9357,0.0578,0.0006,0.0015,0.0020,0.0003,0.0017,0.0002,0.0000,0.0002
299,0.9653,0.0225,0.0016,0.0024,0.0025,0.0008,0.0032,0.0009,0.0001,0.0007
300,0.9857,0.0086,0.0003,0.0031,0.0005,0.0003,0.0008,0.0006,0.0000,0.0002
301,0.9933,0.0021,0.0001,0.0002,0.0018,0.0003,0.0012,0.0007,0.0000,0.0003
302,0.9932,0.0037,0.0001,0.0002,0.0010,0.0001,0.0011,0.0003,0.0000,0.0002
303,0.2106,0.0155,0.0110,0.0599,0.1418,0.3668,0.0499,0.0303,0.0457,0.0686
304,0.9907,0.0009,0.0001,0.0002,0.0042,0.0002,0.0016,0.0015,0.0000,0.0004
305,0.0680,0.0871,0.0935,0.0072,0.0306,0.5888,0.0187,0.0011,0.0996,0.0055
306,0.8797,0.1092,0.0021,0.0018,0.0023,0.0005,0.0033,0.0004,0.0001,0.0006
307,0.9799,0.0031,0.0003,0.0010,0.0042,0.0008,0.0037,0.0058,0.0001,0.0012
308,0.9843,0.0120,0.0002,0.0009,0.0008,0.0001,0.0012,0.0001,0.0000,0.0002
309,0.8853,0.0048,0.0004,0.0031,0.0289,0.0028,0.0299,0.0365,0.0001,0.0082
310,0.9939,0.0021,0.0001,0.0001,0.0018,0.0002,0.0011,0.0005,0.0000,0.0002
311,0.7755,0.0034,0.0014,0.0012,0.0267,0.0064,0.0096,0.1716,0.0001,0.0041
312,0.0396,0.0068,0.9191,0.0008,0.0045,0.0138,0.0036,0.0015,0.0100,0.0004
313,0.8484,0.1378,0.0009,0.0042,0.0024,0.0006,0.0047,0.0004,0.0000,0.0006
314,0.5586,0.1882,0.0016,0.1436,0.0330,0.0079,0.0561,0.0024,0.0004,0.0083
315,0.2146,0.3581,0.0455,0.0222,0.0626,0.2218,0.0284,0.0008,0.0424,0.0036
316,0.0270,0.0087,0.7977,0.0011,0.0126,0.0228,0.0053,0.0021,0.1207,0.0020
317,0.2665,0.5881,0.0188,0.0859,0.0145,0.0130,0.0100,0.0006,0.0008,0.0017
318,0.9892,0.0017,0.0004,0.0004,0.0033,0.0009,0.0022,0.0013,0.0001,0.0006
319,0.3441,0.6364,0.0063,0.0049,0.0026,0.0010,0.0038,0.0002,0.0001,0.0004
320,0.9952,0.0018,0.0001,0.0002,0.0011,0.0001,0.0009,0.0004,0.0000,0.0002
321,0.9238,0.0243,0.0014,0.0160,0.0177,0.0017,0.0104,0.0025,0.0001,0.0021
322,0.2504,0.5195,0.0038,0.2015,0.0057,0.0033,0.0123,0.0007,0.0005,0.0023
323,0.5084,0.0058,0.0287,0.0022,0.0120,0.0120,0.0068,0.4144,0.0010,0.0086
324,0.9780,0.0013,0.0002,0.0004,0.0098,0.0006,0.0034,0.0051,0.0000,0.0013
325,0.9922,0.0041,0.0003,0.0004,0.0014,0.0002,0.0008,0.0003,0.0000,0.0002
326,0.4659,0.0032,0.0023,0.0057,0.0256,0.0238,0.0164,0.4410,0.0008,0.0152
327,0.3368,0.0064,0.0150,0.0019,0.3087,0.2044,0.0337,0.0683,0.0079,0.0171
328,0.9088,0.0128,0.0006,0.0218,0.0223,0.0029,0.0112,0.0157,0.0001,0.0038
329,0.9820,0.0045,0.0002,0.0004,0.0057,0.0008,0.0034,0.0023,0.0000,0.0007
330,0.9820,0.0054,0.0003,0.0011,0.0042,0.0010,0.0038,0.0016,0.0001,0.0007
331,0.3107,0.0446,0.0006,0.6176,0.0032,0.0043,0.0090,0.0028,0.0005,0.0066
332,0.5709,0.0066,0.0476,0.0018,0.0195,0.0114,0.0051,0.3300,0.0009,0.0063
333,0.6198,0.0091,0.0059,0.0115,0.0711,0.0432,0.0273,0.1861,0.0023,0.0237
334,0.9965,0.0009,0.0001,0.0001,0.0010,0.0001,0.0007,0.0004,0.0000,0.0002
335,0.9955,0.0016,0.0002,0.0001,0.0012,0.0002,0.0007,0.0004,0.0000,0.0002
336,0.9924,0.0019,0.0001,0.0002,0.0024,0.0003,0.0014,0.0010,0.0000,0.0003
337,0.9746,0.0039,0.0005,0.0007,0.0138,0.0017,0.0021,0.0021,0.0001,0.0005
338,0.5048,0.0083,0.0456,0.0051,0.1018,0.0850,0.0208,0.1895,0.0088,0.0303
339,0.0330,0.0046,0.8543,0.0015,0.0152,0.0292,0.0057,0.0034,0.0518,0.0014
340,0.2617,0.0975,0.0069,0.2560,0.0641,0.2440,0.0236,0.0019,0.0246,0.0196
341,0.7521,0.0049,0.0005,0.0195,0.0071,0.0048,0.0135,0.1862,0.0002,0.0110
342,0.3478,0.0280,0.0019,0.3416,0.0713,0.0837,0.0506,0.0111,0.0064,0.0575
343,0.9914,0.0012,0.0001,0.0002,0.0035,0.0003,0.0016,0.0013,0.0000,0.0004
344,0.9289,0.0140,0.0010,0.0051,0.0195,0.0050,0.0121,0.0111,0.0002,0.0030
345,0.9899,0.0052,0.0003,0.0006,0.0017,0.0003,0.0013,0.0004,0.0000,0.0003
346,0.9807,0.0139,0.0002,0.0009,0.0012,0.0005,0.0020,0.0002,0.0001,0.0003
347,0.0972,0.0396,0.1068,0.0065,0.0572,0.4390,0.0230,0.0020,0.2228,0.0059
348,0.9125,0.0113,0.0119,0.0004,0.0424,0.0024,0.0060,0.0098,0.0010,0.0022
349,0.2011,0.0033,0.0027,0.0132,0.3062,0.0668,0.0585,0.2480,0.0059,0.0942
350,0.9815,0.0128,0.0011,0.0002,0.0024,0.0005,0.0010,0.0003,0.0000,0.0002
351,0.9696,0.0252,0.0002,0.0015,0.0012,0.0002,0.0017,0.0001,0.0000,0.0003
352,0.0160,0.0114,0.8140,0.0012,0.0187,0.0581,0.0092,0.0015,0.0684,0.0014
353,0.8419,0.0202,0.0029,0.0026,0.0415,0.0819,0.0061,0.0008,0.0010,0.0010
354,0.9483,0.0171,0.0005,0.0103,0.0099,0.0027,0.0084,0.0010,0.0002,0.0017
355,0.9886,0.0037,0.0003,0.0004,0.0023,0.0003,0.0025,0.0012,0.0000,0.0006
356,0.9958,0.0016,0.0001,0.0001,0.0010,0.0001,0.0007,0.0003,0.0000,0.0002
357,0.5870,0.0073,0.0018,0.0071,0.0477,0.0696,0.0204,0.2493,0.0011,0.0088
358,0.1127,0.0089,0.8519,0.0011,0.0028,0.0157,0.0025,0.0011,0.0030,0.0004
359,0.5074,0.0284,0.0022,0.0978,0.1207,0.0311,0.1353,0.0269,0.0013,0.0487
360,0.9882,0.0059,0.0001,0.0004,0.0017,0.0003,0.0023,0.0006,0.0000,0.0004
361,0.8084,0.0201,0.0007,0.0547,0.0231,0.0093,0.0467,0.0253,0.0003,0.0113
362,0.9957,0.0008,0.0001,0.0001,0.0017,0.0002,0.0007,0.0006,0.0000,0.0002
363,0.9755,0.0033,0.0006,0.0005,0.0071,0.0010,0.0047,0.0060,0.0001,0.0012
364,0.1171,0.0555,0.4826,0.0048,0.0220,0.1095,0.0181,0.0034,0.1824,0.0044
365,0.4185,0.4440,0.0060,0.0987,0.0111,0.0052,0.0142,0.0005,0.0003,0.0014
366,0.0380,0.0088,0.9008,0.0009,0.0053,0.0083,0.0031,0.0022,0.0317,0.0010
367,0.9313,0.0245,0.0083,0.0029,0.0097,0.0057,0.0062,0.0085,0.0006,0.0024
368,0.1448,0.7907,0.0033,0.0443,0.0026,0.0066,0.0064,0.0001,0.0008,0.0005
369,0.8901,0.0758,0.0004,0.0250,0.0016,0.0004,0.0052,0.0005,0.0000,0.0008
370,0.3238,0.0131,0.0065,0.0189,0.1527,0.4027,0.0348,0.0158,0.0099,0.0217
371,0.9663,0.0052,0.0005,0.0009,0.0114,0.0014,0.0062,0.0068,0.0001,0.0012
372,0.6906,0.2959,0.0019,0.0046,0.0022,0.0006,0.0036,0.0002,0.0000,0.0004
373,0.6617,0.0040,0.0026,0.0022,0.0283,0.0093,0.0236,0.2561,0.0003,0.0120
374,0.7627,0.0037,0.0010,0.0046,0.0265,0.0043,0.0294,0.1531,0.0002,0.0145
375,0.9906,0.0058,0.0001,0.0005,0.0011,0.0002,0.0013,0.0002,0.0000,0.0002
376,0.4418,0.1372,0.0013,0.3761,0.0110,0.0062,0.0189,0.0013,0.0005,0.0057
377,0.4137,0.5537,0.0045,0.0189,0.0023,0.0014,0.0045,0.0003,0.0001,0.0005
378,0.9941,0.0037,0.0001,0.0003,0.0007,0.0001,0.0007,0.0001,0.0000,0.0001
379,0.9902,0.0039,0.0003,0.0006,0.0017,0.0010,0.0014,0.0004,0.0001,0.0004
380,0.9181,0.0556,0.0007,0.0135,0.0026,0.0008,0.0070,0.0007,0.0000,0.0010
381,0.7146,0.0033,0.0033,0.0024,0.0858,0.0102,0.0168,0.1478,0.0017,0.0140
382,0.9681,0.0242,0.0007,0.0011,0.0021,0.0006,0.0025,0.0004,0.0001,0.0003
383,0.9914,0.0035,0.0002,0.0004,0.0020,0.0003,0.0014,0.0006,0.0000,0.0002
384,0.9848,0.0110,0.0001,0.0007,0.0013,0.0002,0.0015,0.0002,0.0000,0.0002
385,0.7126,0.0070,0.0011,0.0329,0.0413,0.0077,0.0497,0.1117,0.0004,0.0356
386,0.0742,0.0111,0.0207,0.0122,0.2319,0.4992,0.0477,0.0155,0.0678,0.0196
387,0.0392,0.0112,0.8710,0.0014,0.0063,0.0132,0.0043,0.0021,0.0503,0.0011
388,0.9922,0.0050,0.0001,0.0003,0.0009,0.0001,0.0011,0.0002,0.0000,0.0002
389,0.9959,0.0014,0.0001,0.0002,0.0011,0.0001,0.0007,0.0003,0.0000,0.0002
390,0.4158,0.0218,0.0008,0.4534,0.0224,0.0197,0.0268,0.0075,0.0011,0.0307
391,0.5443,0.0204,0.0011,0.0819,0.1040,0.0641,0.0902,0.0460,0.0010,0.0471
392,0.9944,0.0016,0.0001,0.0001,0.0015,0.0003,0.0011,0.0006,0.0000,0.0003
393,0.2358,0.0392,0.0016,0.5913,0.0156,0.0688,0.0184,0.0051,0.0031,0.0213
394,0.9815,0.0022,0.0003,0.0002,0.0107,0.0010,0.0020,0.0013,0.0001,0.0006
395,0.3301,0.0115,0.0005,0.5852,0.0143,0.0145,0.0140,0.0052,0.0015,0.0232
396,0.6563,0.2379,0.0054,0.0065,0.0520,0.0206,0.0177,0.0013,0.0008,0.0015
397,0.9960,0.0014,0.0002,0.0000,0.0013,0.0001,0.0005,0.0004,0.0000,0.0001
398,0.2039,0.0298,0.0309,0.0257,0.1147,0.4450,0.0337,0.0071,0.0841,0.0250
399,0.5713,0.0031,0.0042,0.0079,0.0083,0.0043,0.0121,0.3718,0.0005,0.0164
400,0.9941,0.0015,0.0001,0.0003,0.0010,0.0002,0.0009,0.0017,0.0000,0.0003
401,0.0794,0.9052,0.0042,0.0055,0.0008,0.0026,0.0018,0.0001,0.0003,0.0002
402,0.9921,0.0035,0.0003,0.0002,0.0012,0.0003,0.0013,0.0007,0.0000,0.0003
403,0.2960,0.0622,0.0007,0.5889,0.0108,0.0139,0.0155,0.0021,0.0005,0.0093
404,0.2792,0.6903,0.0014,0.0217,0.0018,0.0011,0.0038,0.0001,0.0001,0.0004
405,0.8107,0.0512,0.0013,0.0337,0.0395,0.0112,0.0362,0.0073,0.0010,0.0079
406,0.0411,0.9474,0.0046,0.0018,0.0009,0.0018,0.0020,0.0002,0.0002,0.0002
407,0.9695,0.0176,0.0008,0.0019,0.0043,0.0010,0.0033,0.0009,0.0001,0.0006
408,0.8174,0.0345,0.0005,0.0611,0.0227,0.0050,0.0424,0.0074,0.0002,0.0088
409,0.9899,0.0052,0.0001,0.0006,0.0012,0.0002,0.0021,0.0004,0.0000,0.0003
410,0.9871,0.0056,0.0001,0.0011,0.0018,0.0003,0.0028,0.0006,0.0000,0.0005
411,0.9953,0.0023,0.0002,0.0003,0.0008,0.0002,0.0006,0.0002,0.0000,0.0001
412,0.5094,0.0157,0.0013,0.0617,0.1236,0.0255,0.1231,0.0670,0.0014,0.0713
413,0.4921,0.0047,0.0047,0.0036,0.0174,0.0109,0.0112,0.4405,0.0005,0.0143
414,0.9533,0.0091,0.0005,0.0022,0.0088,0.0014,0.0141,0.0075,0.0001,0.0030
415,0.8378,0.1045,0.0044,0.0123,0.0189,0.0065,0.0114,0.0024,0.0002,0.0016
416,0.9949,0.0026,0.0001,0.0001,0.0010,0.0001,0.0008,0.0003,0.0000,0.0001
417,0.1245,0.0847,0.0411,0.0383,0.0888,0.3832,0.0266,0.0026,0.1968,0.0134
418,0.9886,0.0041,0.0003,0.0007,0.0027,0.0007,0.0015,0.0007,0.0001,0.0005
419,0.2881,0.0124,0.0015,0.1257,0.1813,0.1295,0.0833,0.0958,0.0028,0.0796
420,0.1845,0.0080,0.0083,0.0239,0.4265,0.0842,0.0746,0.0988,0.0091,0.0819
421,0.9530,0.0182,0.0009,0.0037,0.0076,0.0015,0.0093,0.0038,0.0001,0.0017
422,0.7865,0.0608,0.0058,0.0786,0.0210,0.0081,0.0192,0.0097,0.0009,0.0093
423,0.9611,0.0269,0.0003,0.0025,0.0031,0.0006,0.0043,0.0006,0.0000,0.0006
424,0.2602,0.0441,0.0047,0.1880,0.1029,0.2569,0.0600,0.0119,0.0145,0.0567
425,0.9655,0.0169,0.0011,0.0042,0.0034,0.0011,0.0048,0.0013,0.0003,0.0014
426,0.0608,0.7750,0.0031,0.1479,0.0027,0.0024,0.0067,0.0001,0.0003,0.0010
427,0.1135,0.8768,0.0012,0.0067,0.0003,0.0004,0.0009,0.0000,0.0001,0.0001
428,0.2017,0.1975,0.0023,0.4820,0.0263,0.0539,0.0257,0.0015,0.0017,0.0074
429,0.2145,0.0130,0.4451,0.0014,0.0430,0.1831,0.0180,0.0176,0.0589,0.0055
430,0.5246,0.0030,0.0058,0.0016,0.0243,0.0074,0.0148,0.4004,0.0005,0.0175
431,0.6114,0.0037,0.0022,0.0041,0.0180,0.0069,0.0188,0.3165,0.0003,0.0182
432,0.9835,0.0094,0.0003,0.0023,0.0014,0.0004,0.0020,0.0004,0.0000,0.0004
433,0.9869,0.0054,0.0004,0.0005,0.0028,0.0007,0.0019,0.0010,0.0001,0.0004
434,0.3317,0.0103,0.0005,0.4945,0.0278,0.0159,0.0352,0.0181,0.0019,0.0641
435,0.4277,0.0027,0.0019,0.0080,0.0373,0.0159,0.0261,0.4463,0.0009,0.0333
436,0.9893,0.0058,0.0001,0.0004,0.0018,0.0004,0.0016,0.0004,0.0000,0.0003
437,0.4956,0.0203,0.0468,0.0085,0.0602,0.0236,0.0184,0.3058,0.0019,0.0190
438,0.0814,0.1465,0.6991,0.0019,0.0043,0.0275,0.0064,0.0006,0.0316,0.0006
439,0.1406,0.0398,0.0167,0.0619,0.1935,0.3785,0.0323,0.0062,0.1010,0.0295
440,0.5299,0.0095,0.0029,0.0323,0.0584,0.0549,0.0535,0.2055,0.0015,0.0514
441,0.5152,0.0191,0.0856,0.0124,0.0951,0.1053,0.0415,0.0425,0.0452,0.0381
442,0.6980,0.0229,0.0044,0.0807,0.0642,0.0196,0.0345,0.0430,0.0011,0.0317
443,0.3451,0.0043,0.0076,0.0081,0.0841,0.0430,0.0477,0.4109,0.0025,0.0467
444,0.7846,0.0041,0.0022,0.0027,0.0229,0.0052,0.0203,0.1472,0.0004,0.0104
445,0.2904,0.0625,0.1422,0.0054,0.0431,0.4169,0.0138,0.0019,0.0203,0.0035
446,0.0647,0.0053,0.9036,0.0018,0.0028,0.0110,0.0027,0.0011,0.0066,0.0004
447,0.9961,0.0014,0.0001,0.0001,0.0009,0.0001,0.0008,0.0004,0.0000,0.0002
448,0.9111,0.0306,0.0013,0.0067,0.0255,0.0087,0.0109,0.0024,0.0003,0.0026
449,0.1807,0.0398,0.0758,0.0146,0.0691,0.2246,0.0220,0.0027,0.3582,0.0125
450,0.9923,0.0035,0.0001,0.0003,0.0019,0.0002,0.0011,0.0004,0.0000,0.0002
451,0.6656,0.0169,0.0017,0.0672,0.0361,0.0123,0.0885,0.0811,0.0003,0.0304
452,0.2984,0.4994,0.0078,0.1644,0.0084,0.0062,0.0125,0.0008,0.0005,0.0017
453,0.9945,0.0019,0.0001,0.0001,0.0014,0.0002,0.0011,0.0004,0.0000,0.0002
454,0.3430,0.1942,0.0238,0.2138,0.0205,0.1397,0.0297,0.0024,0.0194,0.0136
455,0.7322,0.0821,0.0012,0.0945,0.0308,0.0104,0.0381,0.0033,0.0005,0.0070
456,0.1017,0.0139,0.5773,0.0021,0.0269,0.0448,0.0152,0.0095,0.2020,0.0066
457,0.0725,0.0559,0.5979,0.0060,0.0107,0.0410,0.0085,0.0010,0.2034,0.0031
458,0.9727,0.0078,0.0004,0.0026,0.0053,0.0015,0.0056,0.0028,0.0001,0.0012
459,0.6109,0.0071,0.0023,0.0099,0.0500,0.0248,0.0368,0.2332,0.0008,0.0242
460,0.9288,0.0052,0.0010,0.0017,0.0153,0.0072,0.0118,0.0254,0.0004,0.0031
461,0.9713,0.0154,0.0002,0.0056,0.0020,0.0003,0.0027,0.0016,0.0000,0.0007
462,0.9927,0.0050,0.0001,0.0002,0.0008,0.0001,0.0008,0.0002,0.0000,0.0001
463,0.6295,0.0184,0.0030,0.1004,0.0369,0.0161,0.0720,0.0769,0.0005,0.0463
464,0.9961,0.0008,0.0001,0.0001,0.0014,0.0001,0.0007,0.0005,0.0000,0.0002
465,0.9907,0.0012,0.0002,0.0002,0.0029,0.0004,0.0015,0.0024,0.0000,0.0005
466,0.9729,0.0038,0.0007,0.0006,0.0098,0.0014,0.0043,0.0053,0.0001,0.0010
467,0.9450,0.0139,0.0025,0.0014,0.0221,0.0049,0.0040,0.0050,0.0003,0.0009
468,0.9101,0.0166,0.0015,0.0028,0.0302,0.0089,0.0172,0.0102,0.0002,0.0024
469,0.5818,0.0063,0.0016,0.0109,0.0271,0.0199,0.0259,0.3057,0.0004,0.0204
470,0.2574,0.0020,0.0030,0.0061,0.0667,0.0384,0.0215,0.5756,0.0014,0.0279
471,0.4326,0.0182,0.0071,0.0152,0.2386,0.1369,0.0306,0.0935,0.0017,0.0256
472,0.9897,0.0019,0.0001,0.0003,0.0035,0.0005,0.0020,0.0014,0.0000,0.0004
473,0.8445,0.1353,0.0004,0.0082,0.0043,0.0011,0.0057,0.0002,0.0000,0.0004
474,0.9307,0.0299,0.0003,0.0283,0.0014,0.0007,0.0047,0.0025,0.0000,0.0014
475,0.0421,0.9470,0.0055,0.0025,0.0005,0.0010,0.0010,0.0001,0.0001,0.0001
476,0.7028,0.0716,0.0183,0.0268,0.0405,0.0637,0.0440,0.0213,0.0021,0.0090
477,0.6784,0.1484,0.0175,0.0433,0.0716,0.0098,0.0209,0.0051,0.0007,0.0043
478,0.3574,0.0044,0.0029,0.0181,0.0763,0.0589,0.0291,0.3971,0.0019,0.0540
479,0.2228,0.0125,0.0019,0.3878,0.0875,0.0667,0.0593,0.0405,0.0061,0.1149
480,0.7047,0.0061,0.0028,0.0026,0.0312,0.0106,0.0117,0.2240,0.0005,0.0059
481,0.0889,0.0686,0.7998,0.0015,0.0030,0.0117,0.0034,0.0010,0.0214,0.0007
482,0.2502,0.0039,0.0018,0.0538,0.1568,0.0514,0.0731,0.2592,0.0046,0.1453
483,0.1416,0.0254,0.0084,0.1503,0.2042,0.2131,0.0758,0.0282,0.0476,0.1054
484,0.0816,0.7502,0.0533,0.0176,0.0100,0.0622,0.0121,0.0009,0.0111,0.0010
485,0.3625,0.2833,0.0017,0.3127,0.0130,0.0044,0.0186,0.0008,0.0002,0.0028
486,0.0599,0.0044,0.8662,0.0014,0.0106,0.0169,0.0057,0.0048,0.0284,0.0016
487,0.9896,0.0042,0.0002,0.0005,0.0018,0.0003,0.0020,0.0007,0.0000,0.0005
488,0.9913,0.0022,0.0002,0.0003,0.0026,0.0004,0.0014,0.0012,0.0000,0.0003
489,0.3314,0.0088,0.0029,0.1085,0.0680,0.1132,0.0493,0.2055,0.0029,0.1095
490,0.3874,0.3600,0.0019,0.2384,0.0011,0.0014,0.0065,0.0006,0.0003,0.0025
491,0.6183,0.2452,0.0087,0.1045,0.0045,0.0035,0.0096,0.0023,0.0005,0.0029
492,0.3734,0.3955,0.0045,0.1783,0.0173,0.0121,0.0139,0.0010,0.0008,0.0034
493,0.9920,0.0017,0.0001,0.0002,0.0027,0.0003,0.0017,0.0008,0.0000,0.0004
494,0.1621,0.0901,0.4172,0.0051,0.0102,0.1917,0.0137,0.0014,0.1058,0.0027
495,0.6165,0.0317,0.0008,0.2105,0.0266,0.0168,0.0528,0.0204,0.0003,0.0236
496,0.5004,0.4504,0.0014,0.0351,0.0023,0.0007,0.0084,0.0003,0.0001,0.0009
497,0.1074,0.0071,0.8578,0.0013,0.0040,0.0087,0.0017,0.0018,0.0087,0.0014
498,0.1841,0.0091,0.0043,0.0148,0.3450,0.3125,0.0540,0.0251,0.0167,0.0344
499,0.6828,0.2943,0.0017,0.0073,0.0064,0.0010,0.0057,0.0003,0.0000,0.0005
500,0.6176,0.0043,0.0021,0.0028,0.0308,0.0095,0.0254,0.2942,0.0003,0.0129
501,0.3883,0.0175,0.0024,0.2430,0.0289,0.0699,0.0357,0.1660,0.0030,0.0452
502,0.9830,0.0118,0.0002,0.0007,0.0023,0.0004,0.0011,0.0002,0.0000,0.0003
503,0.9151,0.0193,0.0013,0.0087,0.0129,0.0026,0.0217,0.0133,0.0001,0.0050
504,0.9535,0.0080,0.0004,0.0143,0.0026,0.0011,0.0058,0.0113,0.0000,0.0029
505,0.3116,0.0821,0.0025,0.5048,0.0194,0.0385,0.0230,0.0029,0.0015,0.0137
506,0.9126,0.0554,0.0005,0.0201,0.0035,0.0010,0.0053,0.0006,0.0001,0.0009
507,0.9946,0.0027,0.0002,0.0002,0.0011,0.0002,0.0007,0.0003,0.0000,0.0001
508,0.3564,0.0018,0.0094,0.0020,0.0469,0.0109,0.0279,0.5090,0.0021,0.0336
509,0.1226,0.7894,0.0409,0.0057,0.0057,0.0252,0.0077,0.0004,0.0015,0.0008
510,0.6661,0.0091,0.0047,0.0114,0.1013,0.0521,0.0367,0.0907,0.0032,0.0246
511,0.5350,0.1186,0.0016,0.2961,0.0135,0.0052,0.0232,0.0015,0.0003,0.0052
512,0.1617,0.0453,0.0130,0.0513,0.0791,0.5725,0.0205,0.0052,0.0335,0.0177
513,0.9911,0.0057,0.0002,0.0005,0.0012,0.0003,0.0008,0.0002,0.0000,0.0001
514,0.3291,0.0279,0.0168,0.0156,0.2686,0.2475,0.0335,0.0068,0.0336,0.0207
515,0.0553,0.0102,0.4923,0.0035,0.0559,0.0639,0.0220,0.0120,0.2766,0.0084
516,0.3266,0.0061,0.0014,0.0876,0.1406,0.0501,0.0851,0.1692,0.0026,0.1306
517,0.2104,0.6953,0.0023,0.0785,0.0033,0.0016,0.0074,0.0002,0.0002,0.0009
518,0.2936,0.0110,0.0012,0.2542,0.1179,0.1123,0.0597,0.0532,0.0043,0.0926
519,0.9951,0.0031,0.0001,0.0002,0.0007,0.0001,0.0005,0.0001,0.0000,0.0001
520,0.7249,0.0197,0.0006,0.0844,0.0217,0.0116,0.0418,0.0777,0.0002,0.0175
521,0.1826,0.0095,0.7876,0.0010,0.0032,0.0072,0.0029,0.0017,0.0036,0.0007
522,0.8557,0.0098,0.0016,0.0046,0.0217,0.0057,0.0232,0.0701,0.0002,0.0072
523,0.8233,0.0159,0.0034,0.0016,0.0933,0.0264,0.0112,0.0231,0.0002,0.0016
524,0.9963,0.0006,0.0001,0.0001,0.0015,0.0001,0.0006,0.0006,0.0000,0.0002
525,0.9950,0.0024,0.0001,0.0003,0.0009,0.0001,0.0008,0.0002,0.0000,0.0002
526,0.5165,0.0113,0.0020,0.0988,0.0206,0.0410,0.0263,0.2391,0.0010,0.0433
527,0.7393,0.0323,0.0032,0.0541,0.0561,0.0299,0.0498,0.0183,0.0011,0.0160
528,0.2210,0.0020,0.0026,0.0145,0.2700,0.0332,0.0622,0.2972,0.0028,0.0946
529,0.8607,0.0109,0.0018,0.0096,0.0218,0.0050,0.0259,0.0539,0.0003,0.0101
530,0.8376,0.0337,0.0056,0.0073,0.0647,0.0157,0.0146,0.0166,0.0005,0.0035
531,0.3006,0.6606,0.0043,0.0230,0.0045,0.0019,0.0039,0.0001,0.0002,0.0008
532,0.7397,0.0051,0.0024,0.0022,0.0255,0.0087,0.0161,0.1924,0.0004,0.0075
533,0.3742,0.5362,0.0025,0.0612,0.0071,0.0061,0.0111,0.0003,0.0002,0.0011
534,0.5564,0.0069,0.0011,0.0269,0.0866,0.0269,0.0870,0.1620,0.0008,0.0453
535,0.9937,0.0026,0.0001,0.0005,0.0012,0.0003,0.0010,0.0002,0.0000,0.0003
