Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
267,0.7269,0.0063,0.0000,0.0012,0.0063,0.2195,0.0224,0.0137,0.0002,0.0035
268,0.5514,0.3356,0.0012,0.0182,0.0140,0.0132,0.0277,0.0061,0.0017,0.0309
269,0.4629,0.0025,0.0049,0.1924,0.0701,0.0451,0.0169,0.1232,0.0446,0.0373
270,0.1945,0.7457,0.0001,0.0101,0.0007,0.0025,0.0313,0.0001,0.0003,0.0148
271,0.5812,0.3354,0.0039,0.0140,0.0216,0.0056,0.0225,0.0019,0.0024,0.0114
272,0.3974,0.0213,0.0158,0.0830,0.0543,0.1722,0.0872,0.0867,0.0176,0.0645
273,0.4416,0.1371,0.0245,0.0677,0.0735,0.1023,0.0390,0.0187,0.0582,0.0375
274,0.3051,0.0491,0.0013,0.0017,0.0074,0.0033,0.0239,0.5977,0.0010,0.0094
275,0.6348,0.1311,0.0045,0.0259,0.0681,0.0619,0.0444,0.0036,0.0080,0.0176
276,0.6077,0.0178,0.0675,0.0230,0.0905,0.0978,0.0500,0.0377,0.0013,0.0067
277,0.8720,0.0132,0.0098,0.0059,0.0116,0.0114,0.0413,0.0083,0.0128,0.0136
278,0.5863,0.0280,0.0053,0.2122,0.0390,0.0293,0.0273,0.0453,0.0067,0.0207
279,0.7469,0.0403,0.0432,0.0006,0.0514,0.0317,0.0687,0.0100,0.0012,0.0059
280,0.2592,0.0064,0.0511,0.3310,0.0672,0.0432,0.0402,0.0548,0.1130,0.0338
281,0.8498,0.0196,0.0704,0.0014,0.0222,0.0103,0.0148,0.0027,0.0009,0.0078
282,0.6246,0.0050,0.0265,0.0449,0.0298,0.1159,0.0545,0.0489,0.0129,0.0369
283,0.6103,0.0306,0.0280,0.0230,0.0939,0.0912,0.0359,0.0687,0.0033,0.0152
284,0.4911,0.0226,0.0001,0.0181,0.0842,0.0276,0.0205,0.2722,0.0517,0.0118
285,0.0836,0.8048,0.0366,0.0003,0.0044,0.0006,0.0121,0.0006,0.0014,0.0555
286,0.2673,0.0688,0.3298,0.0325,0.1376,0.0182,0.0443,0.0189,0.0188,0.0637
287,0.4690,0.0033,0.1281,0.0201,0.0732,0.0413,0.0308,0.1327,0.0459,0.0556
288,0.4130,0.0171,0.0008,0.2250,0.0806,0.0211,0.0561,0.1776,0.0012,0.0075
289,0.8000,0.0670,0.0088,0.0035,0.0424,0.0290,0.0228,0.0043,0.0005,0.0216
290,0.7832,0.0230,0.0673,0.0004,0.0479,0.0054,0.0231,0.0069,0.0265,0.0162
291,0.7343,0.0122,0.0027,0.0391,0.0671,0.0446,0.0464,0.0361,0.0044,0.0131
292,0.0473,0.0005,0.5089,0.0606,0.0097,0.1159,0.0174,0.0979,0.0496,0.0922
293,0.6300,0.0093,0.0279,0.0362,0.0563,0.1685,0.0340,0.0232,0.0068,0.0078
294,0.4594,0.0082,0.0040,0.0074,0.0938,0.2678,0.0382,0.1037,0.0098,0.0078
295,0.1534,0.0125,0.0002,0.2564,0.0006,0.4779,0.0043,0.0713,0.0110,0.0123
296,0.6950,0.0314,0.0313,0.0029,0.0559,0.0590,0.0362,0.0185,0.0479,0.0219
297,0.7255,0.1208,0.0119,0.0326,0.0510,0.0190,0.0111,0.0111,0.0034,0.0134
298,0.7193,0.0196,0.0002,0.0326,0.0396,0.0471,0.0459,0.0863,0.0013,0.0081
299,0.7241,0.0701,0.0090,0.0009,0.1189,0.0077,0.0492,0.0012,0.0003,0.0187
300,0.6415,0.0732,0.0568,0.0030,0.0552,0.0185,0.0360,0.0726,0.0119,0.0313
301,0.6777,0.0151,0.0113,0.0094,0.1143,0.0060,0.0305,0.0668,0.0149,0.0539
302,0.4513,0.0067,0.0157,0.0311,0.0664,0.2110,0.0355,0.0332,0.1113,0.0379
303,0.7838,0.0140,0.1158,0.0037,0.0370,0.0145,0.0133,0.0069,0.0027,0.0083
304,0.0435,0.5438,0.0313,0.0042,0.0022,0.1432,0.0162,0.0000,0.1877,0.0280
305,0.7281,0.0501,0.1077,0.0015,0.0053,0.0001,0.0176,0.0239,0.0473,0.0185
306,0.7913,0.0214,0.0011,0.0009,0.0665,0.0289,0.0260,0.0464,0.0010,0.0166
307,0.8175,0.1383,0.0013,0.0041,0.0107,0.0044,0.0114,0.0001,0.0002,0.0120
308,0.3761,0.0345,0.0548,0.0650,0.2319,0.0647,0.0413,0.1139,0.0057,0.0122
309,0.7263,0.1147,0.0098,0.0009,0.0754,0.0120,0.0409,0.0100,0.0032,0.0068
310,0.6585,0.0156,0.0045,0.0045,0.0751,0.0117,0.0282,0.1521,0.0116,0.0383
311,0.0752,0.0510,0.6506,0.0069,0.0298,0.1024,0.0215,0.0214,0.0148,0.0264
312,0.3797,0.2195,0.0029,0.1903,0.0255,0.1431,0.0196,0.0100,0.0013,0.0082
313,0.1651,0.3490,0.3135,0.0191,0.0541,0.0208,0.0495,0.0009,0.0170,0.0110
314,0.0724,0.8562,0.0095,0.0006,0.0036,0.0295,0.0110,0.0000,0.0059,0.0115
315,0.2417,0.0224,0.4329,0.0039,0.0659,0.0199,0.0329,0.0465,0.0943,0.0397
316,0.2655,0.6007,0.0464,0.0048,0.0104,0.0500,0.0095,0.0002,0.0095,0.0031
317,0.7797,0.0079,0.0117,0.0041,0.0392,0.0521,0.0336,0.0606,0.0039,0.0073
318,0.4327,0.5075,0.0071,0.0030,0.0093,0.0050,0.0168,0.0028,0.0015,0.0143
319,0.7677,0.0437,0.0083,0.0045,0.0554,0.0447,0.0421,0.0101,0.0052,0.0184
320,0.7586,0.1103,0.0512,0.0008,0.0333,0.0026,0.0270,0.0033,0.0035,0.0095
321,0.1732,0.4002,0.0299,0.2355,0.0393,0.0106,0.0369,0.0103,0.0428,0.0213
322,0.6616,0.0032,0.0074,0.0030,0.0399,0.0661,0.0316,0.1653,0.0042,0.0176
323,0.5975,0.0123,0.1495,0.0074,0.0308,0.0069,0.0461,0.1195,0.0014,0.0286
324,0.8462,0.0211,0.0052,0.0053,0.0258,0.0235,0.0389,0.0076,0.0014,0.0250
325,0.3761,0.0045,0.0040,0.0310,0.0657,0.1150,0.0239,0.3092,0.0583,0.0123
326,0.2234,0.0190,0.2310,0.0089,0.0514,0.4007,0.0205,0.0075,0.0318,0.0058
327,0.7823,0.0249,0.0032,0.0097,0.0739,0.0248,0.0158,0.0481,0.0069,0.0104
328,0.6703,0.0780,0.0070,0.0169,0.0878,0.0223,0.0557,0.0252,0.0210,0.0157
329,0.7213,0.0431,0.0015,0.0069,0.0971,0.0565,0.0297,0.0139,0.0071,0.0229
330,0.5230,0.0058,0.0025,0.3788,0.0223,0.0113,0.0302,0.0111,0.0008,0.0143
331,0.7010,0.0199,0.1272,0.0001,0.0196,0.0105,0.0269,0.0513,0.0329,0.0107
332,0.3150,0.0564,0.1102,0.0086,0.0991,0.1637,0.0635,0.0935,0.0088,0.0810
333,0.8351,0.0221,0.0138,0.0015,0.0190,0.0110,0.0450,0.0407,0.0006,0.0112
334,0.7997,0.0186,0.0129,0.0077,0.0362,0.0287,0.0396,0.0245,0.0094,0.0226
335,0.5741,0.0327,0.0459,0.0066,0.0887,0.0223,0.0810,0.0670,0.0582,0.0236
336,0.7567,0.0027,0.0700,0.0052,0.0290,0.0800,0.0143,0.0300,0.0009,0.0112
337,0.2776,0.0284,0.0829,0.0216,0.0863,0.1027,0.0614,0.3013,0.0122,0.0255
338,0.1015,0.0037,0.6576,0.0286,0.0822,0.0604,0.0240,0.0265,0.0103,0.0052
339,0.3525,0.0132,0.0025,0.3264,0.0192,0.2408,0.0180,0.0063,0.0075,0.0137
340,0.5224,0.0026,0.0011,0.0753,0.0599,0.1016,0.0241,0.1759,0.0039,0.0332
341,0.2371,0.1167,0.0245,0.3835,0.0662,0.0711,0.0560,0.0168,0.0109,0.0171
342,0.7737,0.0123,0.0501,0.0027,0.0946,0.0133,0.0281,0.0128,0.0031,0.0093
343,0.6146,0.1055,0.1308,0.0041,0.0283,0.0337,0.0210,0.0017,0.0041,0.0563
344,0.6590,0.0384,0.0049,0.0108,0.0218,0.0140,0.0242,0.1242,0.0841,0.0186
345,0.2651,0.6147,0.0090,0.0053,0.0033,0.0821,0.0108,0.0023,0.0015,0.0060
346,0.2900,0.1676,0.1900,0.0030,0.0706,0.1667,0.0341,0.0005,0.0634,0.0142
347,0.0607,0.0133,0.7331,0.0019,0.1154,0.0512,0.0197,0.0006,0.0018,0.0023
348,0.3318,0.0091,0.0266,0.1543,0.1495,0.1612,0.0458,0.0385,0.0530,0.0302
349,0.6149,0.2359,0.0428,0.0013,0.0482,0.0302,0.0118,0.0020,0.0057,0.0071
350,0.7309,0.1178,0.0015,0.0055,0.0285,0.0324,0.0329,0.0149,0.0260,0.0097
351,0.0581,0.0551,0.4449,0.0185,0.1224,0.1916,0.0296,0.0113,0.0456,0.0229
352,0.2746,0.0994,0.2018,0.0606,0.1482,0.1372,0.0603,0.0007,0.0116,0.0057
353,0.4885,0.0928,0.0689,0.0480,0.0754,0.1363,0.0238,0.0219,0.0340,0.0103
354,0.6739,0.1085,0.0046,0.0069,0.0810,0.0346,0.0303,0.0293,0.0103,0.0207
355,0.7157,0.0126,0.1467,0.0025,0.0191,0.0179,0.0345,0.0193,0.0048,0.0270
356,0.5978,0.0049,0.0043,0.0675,0.0427,0.0685,0.0452,0.1260,0.0302,0.0131
357,0.1291,0.0128,0.7862,0.0011,0.0074,0.0571,0.0051,0.0000,0.0010,0.0001
358,0.5699,0.0192,0.1794,0.0334,0.0563,0.0344,0.0527,0.0230,0.0033,0.0283
359,0.8009,0.0642,0.0014,0.0018,0.0406,0.0166,0.0275,0.0252,0.0074,0.0143
360,0.6506,0.0094,0.0016,0.0802,0.0442,0.0435,0.0338,0.1035,0.0047,0.0286
361,0.7402,0.0370,0.0153,0.0033,0.1436,0.0097,0.0162,0.0183,0.0007,0.0157
362,0.7144,0.0401,0.0195,0.0098,0.0313,0.0457,0.0373,0.0786,0.0082,0.0150
363,0.0117,0.5048,0.3891,0.0064,0.0107,0.0460,0.0082,0.0026,0.0131,0.0074
364,0.2145,0.4163,0.0227,0.1560,0.0391,0.0703,0.0491,0.0028,0.0106,0.0187
365,0.2496,0.0083,0.4647,0.0107,0.0390,0.0885,0.0197,0.0638,0.0326,0.0232
366,0.8165,0.0240,0.0617,0.0007,0.0387,0.0213,0.0155,0.0090,0.0027,0.0098
367,0.5162,0.2083,0.1978,0.0046,0.0098,0.0302,0.0160,0.0003,0.0081,0.0086
368,0.1383,0.6913,0.0003,0.1244,0.0044,0.0146,0.0161,0.0008,0.0000,0.0098
369,0.4118,0.0451,0.0144,0.0204,0.0374,0.3943,0.0404,0.0084,0.0022,0.0255
370,0.3737,0.1294,0.0307,0.0183,0.1070,0.1067,0.0373,0.1346,0.0198,0.0426
371,0.3971,0.4954,0.0071,0.0201,0.0130,0.0042,0.0205,0.0299,0.0018,0.0108
372,0.6270,0.0382,0.0147,0.0205,0.1301,0.0673,0.0462,0.0375,0.0045,0.0141
373,0.3666,0.0068,0.0094,0.1162,0.0995,0.1287,0.0454,0.1841,0.0159,0.0274
374,0.6606,0.1427,0.0016,0.0385,0.0250,0.0147,0.0288,0.0158,0.0487,0.0236
375,0.4356,0.0653,0.0342,0.1533,0.1242,0.0796,0.0427,0.0158,0.0243,0.0251
376,0.2166,0.4059,0.0291,0.2068,0.0513,0.0427,0.0235,0.0013,0.0037,0.0191
377,0.5662,0.3178,0.0143,0.0030,0.0090,0.0411,0.0353,0.0034,0.0054,0.0045
378,0.8441,0.0278,0.0022,0.0048,0.0349,0.0431,0.0194,0.0075,0.0055,0.0106
379,0.5266,0.0205,0.0065,0.1973,0.0205,0.0647,0.0562,0.0839,0.0042,0.0196
380,0.6576,0.0117,0.0546,0.0095,0.0760,0.0367,0.0295,0.0927,0.0051,0.0266
381,0.7350,0.0570,0.0078,0.0214,0.0417,0.0149,0.0287,0.0625,0.0137,0.0174
382,0.7992,0.0545,0.0325,0.0008,0.0149,0.0254,0.0286,0.0306,0.0044,0.0091
383,0.7716,0.0748,0.0191,0.0180,0.0212,0.0371,0.0278,0.0170,0.0026,0.0110
384,0.6799,0.0357,0.0208,0.0960,0.0728,0.0394,0.0303,0.0101,0.0069,0.0080
385,0.1888,0.0256,0.3790,0.1153,0.0960,0.0833,0.0543,0.0173,0.0211,0.0194
386,0.0696,0.0252,0.7137,0.0140,0.0155,0.1152,0.0121,0.0096,0.0041,0.0211
387,0.7289,0.1647,0.0102,0.0081,0.0260,0.0053,0.0225,0.0156,0.0076,0.0110
388,0.7972,0.0563,0.0423,0.0006,0.0244,0.0151,0.0127,0.0035,0.0012,0.0468
389,0.1447,0.4223,0.0064,0.2238,0.0097,0.1406,0.0125,0.0042,0.0293,0.0065
390,0.3458,0.0143,0.0028,0.4352,0.1209,0.0262,0.0167,0.0092,0.0041,0.0249
391,0.7331,0.0709,0.0545,0.0032,0.0241,0.0443,0.0478,0.0073,0.0039,0.0110
392,0.5140,0.0418,0.0107,0.0364,0.1058,0.0221,0.0489,0.0175,0.1436,0.0592
393,0.6832,0.0935,0.0937,0.0043,0.0351,0.0193,0.0244,0.0020,0.0399,0.0047
394,0.1218,0.1575,0.0413,0.6025,0.0004,0.0050,0.0331,0.0028,0.0004,0.0352
395,0.5628,0.0160,0.0083,0.0081,0.1093,0.0369,0.1114,0.0430,0.0357,0.0686
396,0.7026,0.1036,0.0053,0.0001,0.0687,0.0073,0.0382,0.0066,0.0554,0.0123
397,0.1883,0.1584,0.0405,0.1745,0.0280,0.1772,0.1036,0.0543,0.0110,0.0644
398,0.4217,0.0080,0.0688,0.0194,0.0420,0.0763,0.0432,0.2832,0.0137,0.0237
399,0.6297,0.0053,0.0016,0.0541,0.0435,0.0216,0.0332,0.1913,0.0049,0.0149
400,0.1295,0.7772,0.0015,0.0048,0.0079,0.0612,0.0099,0.0000,0.0051,0.0030
401,0.6622,0.2781,0.0125,0.0005,0.0051,0.0097,0.0122,0.0016,0.0022,0.0160
402,0.3105,0.0075,0.0002,0.4906,0.0301,0.0803,0.0394,0.0275,0.0002,0.0137
403,0.3436,0.5715,0.0077,0.0123,0.0147,0.0085,0.0263,0.0016,0.0072,0.0066
404,0.1325,0.5724,0.0127,0.1000,0.1000,0.0183,0.0362,0.0011,0.0148,0.0121
405,0.0016,0.9885,0.0004,0.0020,0.0004,0.0010,0.0031,0.0000,0.0001,0.0028
406,0.4588,0.3458,0.0136,0.0169,0.0928,0.0303,0.0233,0.0023,0.0018,0.0145
407,0.6199,0.0479,0.0151,0.1146,0.0285,0.0705,0.0584,0.0116,0.0032,0.0303
408,0.7918,0.0774,0.0004,0.0146,0.0183,0.0177,0.0255,0.0377,0.0025,0.0141
409,0.6703,0.0663,0.0033,0.0552,0.0792,0.0393,0.0241,0.0239,0.0117,0.0266
410,0.8114,0.0039,0.0028,0.0032,0.0303,0.0140,0.0229,0.0993,0.0006,0.0116
411,0.2914,0.0578,0.0602,0.2696,0.1074,0.0956,0.0364,0.0147,0.0437,0.0231
412,0.5008,0.0125,0.0094,0.0115,0.0077,0.0329,0.0290,0.3732,0.0065,0.0167
413,0.5784,0.0032,0.0336,0.1311,0.0381,0.0592,0.0550,0.0710,0.0077,0.0226
414,0.4570,0.3654,0.0253,0.0048,0.0664,0.0175,0.0418,0.0098,0.0019,0.0101
415,0.8772,0.0269,0.0022,0.0033,0.0284,0.0085,0.0237,0.0078,0.0047,0.0172
416,0.0631,0.0247,0.0004,0.0402,0.0132,0.0126,0.0186,0.0019,0.7747,0.0508
417,0.7897,0.0117,0.0118,0.0024,0.0542,0.0320,0.0273,0.0126,0.0515,0.0069
418,0.4096,0.0399,0.0113,0.0880,0.0362,0.2314,0.0699,0.0726,0.0098,0.0314
419,0.4059,0.0449,0.3577,0.0057,0.0851,0.0534,0.0283,0.0013,0.0098,0.0079
420,0.7725,0.0771,0.0148,0.0093,0.0114,0.0542,0.0345,0.0155,0.0012,0.0096
421,0.0868,0.4850,0.0088,0.2740,0.0084,0.0612,0.0234,0.0419,0.0076,0.0028
422,0.4260,0.2065,0.0045,0.0380,0.0938,0.0846,0.0602,0.0063,0.0333,0.0469
423,0.5705,0.0845,0.0024,0.0694,0.0557,0.1254,0.0624,0.0087,0.0088,0.0124
424,0.6961,0.0623,0.0173,0.0232,0.0509,0.0451,0.0266,0.0487,0.0084,0.0214
425,0.0061,0.0238,0.0001,0.8864,0.0019,0.0046,0.0500,0.0001,0.0204,0.0065
426,0.0178,0.8909,0.0296,0.0349,0.0029,0.0021,0.0073,0.0000,0.0131,0.0013
427,0.3657,0.0205,0.0013,0.2915,0.0663,0.1039,0.0775,0.0344,0.0061,0.0327
428,0.6274,0.0033,0.1895,0.0007,0.0330,0.0421,0.0193,0.0332,0.0306,0.0210
429,0.0879,0.2675,0.4814,0.0010,0.0588,0.0235,0.0275,0.0051,0.0134,0.0338
430,0.6914,0.0289,0.0005,0.0231,0.0701,0.1173,0.0185,0.0290,0.0093,0.0120
431,0.7726,0.0439,0.0085,0.0034,0.0249,0.0229,0.0361,0.0474,0.0007,0.0396
432,0.7515,0.0904,0.0038,0.0038,0.0270,0.0220,0.0292,0.0170,0.0384,0.0170
433,0.2531,0.0092,0.0037,0.4483,0.0708,0.1305,0.0259,0.0432,0.0048,0.0105
434,0.6351,0.0050,0.0149,0.0150,0.0922,0.0575,0.0566,0.1005,0.0032,0.0199
435,0.7694,0.0879,0.0172,0.0216,0.0258,0.0234,0.0327,0.0049,0.0071,0.0100
436,0.2122,0.0212,0.5237,0.0216,0.0468,0.1025,0.0244,0.0239,0.0117,0.0120
437,0.0286,0.4651,0.2632,0.0002,0.0152,0.1514,0.0416,0.0074,0.0048,0.0226
438,0.1729,0.2166,0.1188,0.0584,0.2377,0.0190,0.0362,0.0018,0.0972,0.0413
439,0.4143,0.0208,0.1707,0.0254,0.0663,0.0640,0.0711,0.1035,0.0108,0.0532
440,0.3585,0.1591,0.0127,0.0845,0.0726,0.1677,0.0359,0.0066,0.0544,0.0480
441,0.7045,0.0125,0.0193,0.0082,0.0832,0.0979,0.0184,0.0241,0.0090,0.0230
442,0.5991,0.0167,0.0153,0.0138,0.1612,0.0367,0.0447,0.0508,0.0477,0.0140
443,0.4697,0.0433,0.1921,0.0162,0.0644,0.0374,0.0310,0.1200,0.0016,0.0243
444,0.0614,0.0345,0.7859,0.0091,0.0055,0.0747,0.0149,0.0007,0.0019,0.0116
445,0.0746,0.0053,0.7282,0.0021,0.0606,0.0138,0.0350,0.0160,0.0403,0.0240
446,0.7123,0.0994,0.0063,0.0011,0.0608,0.0293,0.0562,0.0117,0.0103,0.0126
447,0.8588,0.0446,0.0332,0.0003,0.0127,0.0156,0.0133,0.0055,0.0031,0.0131
448,0.1902,0.3370,0.1440,0.0797,0.0874,0.0491,0.0397,0.0019,0.0442,0.0267
449,0.8382,0.0221,0.0136,0.0023,0.0361,0.0354,0.0302,0.0141,0.0003,0.0076
450,0.5418,0.1250,0.0031,0.0680,0.0551,0.0284,0.0396,0.1147,0.0027,0.0215
451,0.1088,0.6837,0.0005,0.1044,0.0310,0.0315,0.0248,0.0008,0.0068,0.0077
452,0.6797,0.0604,0.0432,0.0013,0.0516,0.0064,0.0327,0.0351,0.0644,0.0251
453,0.8616,0.0531,0.0025,0.0052,0.0117,0.0078,0.0371,0.0004,0.0023,0.0183
454,0.4466,0.1730,0.0375,0.1344,0.0578,0.0462,0.0591,0.0153,0.0069,0.0232
455,0.1818,0.0120,0.4023,0.0101,0.0772,0.1097,0.0457,0.0398,0.0784,0.0431
456,0.0509,0.0216,0.7914,0.0244,0.0146,0.0506,0.0241,0.0047,0.0055,0.0123
457,0.4618,0.0367,0.0054,0.0786,0.0561,0.0658,0.0363,0.2060,0.0361,0.0172
458,0.5591,0.0229,0.0911,0.0198,0.0945,0.0810,0.0659,0.0245,0.0131,0.0281
459,0.6187,0.0416,0.1273,0.0034,0.0749,0.0411,0.0301,0.0333,0.0019,0.0277
460,0.5253,0.0945,0.0000,0.0866,0.1299,0.0678,0.0503,0.0336,0.0012,0.0108
461,0.7163,0.1492,0.0261,0.0010,0.0332,0.0156,0.0282,0.0058,0.0124,0.0122
462,0.3564,0.3389,0.0032,0.0133,0.0874,0.0128,0.0398,0.0034,0.0020,0.1428
463,0.7111,0.0626,0.0130,0.0019,0.0472,0.0463,0.0447,0.0450,0.0078,0.0204
464,0.5205,0.0031,0.0025,0.0009,0.0102,0.0646,0.0249,0.1005,0.2687,0.0040
465,0.6010,0.0269,0.0421,0.0069,0.1238,0.0423,0.0402,0.0805,0.0181,0.0182
466,0.7005,0.0084,0.0919,0.0095,0.0686,0.0417,0.0291,0.0237,0.0062,0.0203
467,0.5164,0.0703,0.2026,0.0066,0.0661,0.0264,0.0438,0.0399,0.0037,0.0242
468,0.3926,0.1309,0.0003,0.1286,0.1916,0.0525,0.0479,0.0418,0.0058,0.0080
469,0.1675,0.0928,0.0256,0.0232,0.0802,0.0595,0.0527,0.3906,0.0494,0.0585
470,0.6422,0.0125,0.1273,0.0079,0.0762,0.0409,0.0544,0.0149,0.0056,0.0180
471,0.7302,0.0354,0.0435,0.0002,0.0417,0.0204,0.0528,0.0223,0.0004,0.0531
472,0.3382,0.6070,0.0011,0.0019,0.0169,0.0130,0.0103,0.0007,0.0015,0.0095
473,0.7758,0.0345,0.0015,0.0205,0.0507,0.0223,0.0319,0.0511,0.0006,0.0110
474,0.0019,0.9711,0.0001,0.0001,0.0087,0.0002,0.0026,0.0000,0.0013,0.0140
475,0.7118,0.1125,0.0453,0.0006,0.0044,0.0337,0.0442,0.0305,0.0000,0.0170
476,0.1383,0.3704,0.1881,0.1158,0.0161,0.0351,0.0432,0.0350,0.0151,0.0428
477,0.4858,0.0057,0.0310,0.2016,0.0084,0.1135,0.0290,0.1016,0.0039,0.0194
478,0.6121,0.1136,0.0055,0.0767,0.0043,0.1240,0.0235,0.0117,0.0140,0.0147
479,0.3824,0.0958,0.0001,0.0032,0.0074,0.2542,0.0088,0.0010,0.2422,0.0050
480,0.3743,0.1840,0.2232,0.0404,0.0353,0.1019,0.0211,0.0028,0.0021,0.0149
481,0.5125,0.0088,0.0394,0.1657,0.0682,0.0292,0.0269,0.0878,0.0215,0.0401
482,0.0470,0.1742,0.0247,0.4342,0.1067,0.0433,0.0550,0.0487,0.0111,0.0551
483,0.1231,0.5849,0.0270,0.0262,0.0467,0.0681,0.0414,0.0103,0.0628,0.0094
484,0.7153,0.0683,0.0014,0.0483,0.0620,0.0375,0.0322,0.0159,0.0035,0.0156
485,0.1426,0.0114,0.5992,0.0052,0.0717,0.0465,0.0291,0.0324,0.0503,0.0116
486,0.5892,0.0223,0.0103,0.0430,0.0849,0.0560,0.0508,0.0982,0.0181,0.0271
487,0.8055,0.0611,0.0043,0.0095,0.0275,0.0126,0.0541,0.0075,0.0055,0.0124
488,0.4240,0.0192,0.0002,0.0374,0.0604,0.1514,0.1305,0.1518,0.0125,0.0127
489,0.6127,0.0467,0.0012,0.2843,0.0000,0.0000,0.0326,0.0002,0.0000,0.0224
490,0.3424,0.3594,0.0014,0.1238,0.0148,0.0568,0.0622,0.0031,0.0010,0.0349
491,0.1508,0.0223,0.0080,0.0471,0.2474,0.3775,0.1130,0.0025,0.0020,0.0294
492,0.7887,0.0157,0.0096,0.0268,0.0562,0.0300,0.0463,0.0058,0.0101,0.0107
493,0.0493,0.1601,0.5150,0.0143,0.0136,0.2071,0.0290,0.0003,0.0032,0.0080
494,0.2506,0.5860,0.0009,0.0516,0.0131,0.0043,0.0171,0.0423,0.0178,0.0163
495,0.6440,0.1260,0.0011,0.1159,0.0072,0.0354,0.0417,0.0071,0.0038,0.0179
496,0.2697,0.0108,0.6401,0.0012,0.0234,0.0097,0.0088,0.0108,0.0108,0.0147
497,0.2324,0.0100,0.0129,0.2888,0.1120,0.1034,0.0635,0.1205,0.0216,0.0350
498,0.7280,0.1056,0.0054,0.0143,0.0917,0.0155,0.0165,0.0210,0.0000,0.0020
499,0.7147,0.0603,0.0057,0.0215,0.0246,0.0267,0.0189,0.1128,0.0028,0.0118
500,0.2928,0.0359,0.0186,0.2738,0.0332,0.1020,0.0599,0.1603,0.0061,0.0174
501,0.7428,0.1037,0.0269,0.0005,0.0273,0.0047,0.0246,0.0172,0.0038,0.0485
502,0.6484,0.0562,0.0221,0.0233,0.0596,0.0179,0.0532,0.0817,0.0071,0.0305
503,0.8422,0.0331,0.0078,0.0249,0.0032,0.0040,0.0290,0.0036,0.0029,0.0492
504,0.6254,0.0242,0.0253,0.0585,0.0287,0.1207,0.0357,0.0195,0.0502,0.0118
505,0.5096,0.2803,0.0615,0.0072,0.0150,0.0164,0.0324,0.0534,0.0052,0.0191
506,0.7534,0.0902,0.0347,0.0004,0.0506,0.0110,0.0170,0.0168,0.0034,0.0226
507,0.2803,0.0100,0.0290,0.0480,0.0711,0.0353,0.0512,0.1911,0.2441,0.0398
508,0.0122,0.9132,0.0189,0.0022,0.0155,0.0196,0.0054,0.0000,0.0032,0.0098
509,0.7426,0.0326,0.0405,0.0072,0.0427,0.0289,0.0253,0.0388,0.0224,0.0188
510,0.4199,0.2914,0.0050,0.1567,0.0259,0.0163,0.0384,0.0060,0.0007,0.0396
511,0.1624,0.1672,0.1468,0.0028,0.0973,0.1507,0.1111,0.0213,0.0420,0.0983
512,0.7824,0.0380,0.0849,0.0009,0.0229,0.0156,0.0190,0.0129,0.0180,0.0054
513,0.3205,0.5613,0.0267,0.0090,0.0208,0.0387,0.0169,0.0009,0.0016,0.0036
514,0.0777,0.0076,0.7212,0.0052,0.0275,0.0124,0.0214,0.0062,0.1083,0.0124
515,0.1142,0.0335,0.0026,0.4327,0.1510,0.1846,0.0339,0.0126,0.0198,0.0151
516,0.1405,0.7575,0.0046,0.0220,0.0056,0.0249,0.0275,0.0079,0.0025,0.0071
517,0.0411,0.0073,0.1133,0.4022,0.0238,0.0589,0.0357,0.2352,0.0490,0.0335
518,0.6747,0.0558,0.0449,0.0008,0.1100,0.0214,0.0328,0.0149,0.0071,0.0377
519,0.6593,0.0369,0.0004,0.0404,0.0219,0.0126,0.0534,0.1619,0.0020,0.0115
520,0.1386,0.0175,0.8190,0.0001,0.0059,0.0052,0.0068,0.0005,0.0005,0.0060
521,0.6652,0.0226,0.0101,0.0157,0.0523,0.0845,0.0531,0.0572,0.0235,0.0159
522,0.7219,0.0362,0.0163,0.0196,0.0537,0.0499,0.0260,0.0592,0.0064,0.0108
523,0.8020,0.0231,0.0125,0.0009,0.0490,0.0247,0.0254,0.0368,0.0101,0.0155
524,0.6562,0.0720,0.1105,0.0028,0.0689,0.0211,0.0197,0.0096,0.0047,0.0346
525,0.7098,0.0175,0.0049,0.1301,0.0174,0.0769,0.0217,0.0122,0.0009,0.0086
526,0.3228,0.0330,0.1439,0.0416,0.2444,0.0533,0.0544,0.0147,0.0287,0.0632
527,0.4987,0.1026,0.0175,0.0477,0.0675,0.0859,0.0703,0.0431,0.0279,0.0389
528,0.6575,0.0816,0.0653,0.0126,0.0616,0.0238,0.0397,0.0283,0.0023,0.0273
529,0.5572,0.1865,0.0219,0.0055,0.0060,0.1485,0.0407,0.0223,0.0008,0.0105
530,0.0136,0.6305,0.1043,0.1782,0.0293,0.0088,0.0055,0.0001,0.0288,0.0009
531,0.6624,0.0199,0.0005,0.0176,0.0255,0.0982,0.0180,0.1370,0.0113,0.0095
532,0.3776,0.1833,0.0101,0.1798,0.0078,0.2030,0.0273,0.0008,0.0067,0.0035
533,0.6295,0.0268,0.0084,0.0340,0.0573,0.0640,0.0338,0.0856,0.0199,0.0406
534,0.7837,0.0375,0.0071,0.0000,0.1492,0.0021,0.0063,0.0045,0.0004,0.0093
